trade_id,time_utc,side,price,size,notional_usd
340583663,2026-06-08T17:50:15.078796+00:00,sell,67.13,0.3745,25.140185
340583664,2026-06-08T17:50:15.176345+00:00,sell,67.13,0.0045,0.302085
340583665,2026-06-08T17:50:15.569030+00:00,sell,67.13,0.33,22.1529
340583666,2026-06-08T17:50:16.093450+00:00,sell,67.13,0.17877094,12.0008932
340583671,2026-06-08T17:50:16.296054+00:00,sell,67.14,13.53332328,908.62732502
340583670,2026-06-08T17:50:16.296054+00:00,sell,67.13,0.07449346,5.00074597
340583669,2026-06-08T17:50:16.296054+00:00,sell,67.13,7.44823476,499.99999944
340583668,2026-06-08T17:50:16.296054+00:00,sell,67.13,5.22603884,350.82398733
340583667,2026-06-08T17:50:16.296054+00:00,sell,67.13,1.65240008,110.92561737
340583674,2026-06-08T17:50:16.373168+00:00,buy,67.12,17.44917983,1171.18895019
340583673,2026-06-08T17:50:16.373168+00:00,buy,67.12,0.017,1.14104
340583672,2026-06-08T17:50:16.373168+00:00,buy,67.12,9.68620221,650.13789234
340583675,2026-06-08T17:50:16.380488+00:00,buy,67.12,10.00607544,671.60778353
340583676,2026-06-08T17:50:17.310314+00:00,sell,67.12,6.0195,404.02884
340583677,2026-06-08T17:50:17.410126+00:00,sell,67.12,0.0095,0.63764
340583678,2026-06-08T17:50:18.146518+00:00,sell,67.12,10.00607544,671.60778353
340583680,2026-06-08T17:50:20.063779+00:00,sell,67.14,17.87688416,1200.2540025
340583679,2026-06-08T17:50:20.063779+00:00,sell,67.14,18.62125944,1250.2313588
340583682,2026-06-08T17:50:23.382135+00:00,sell,67.15,2.19512573,147.40269277
340583681,2026-06-08T17:50:23.382135+00:00,sell,67.15,0.017,1.14155
340583683,2026-06-08T17:50:27.210453+00:00,sell,67.13,0.36874255,24.75368738
340583684,2026-06-08T17:50:30.654526+00:00,buy,67.14,1.80002,120.8533428
340583685,2026-06-08T17:50:34.073107+00:00,buy,67.12,0.08749141,5.87242344
340583688,2026-06-08T17:50:34.431353+00:00,buy,67.11,0.14477094,9.71557778
340583687,2026-06-08T17:50:34.431353+00:00,buy,67.11,0.017,1.14087
340583686,2026-06-08T17:50:34.431353+00:00,buy,67.12,0.017,1.14104
340583689,2026-06-08T17:50:39.271627+00:00,sell,67.14,1.15313053,77.42118378
340583692,2026-06-08T17:50:42.693445+00:00,sell,67.15,1.32973597,89.29177039
340583691,2026-06-08T17:50:42.693445+00:00,sell,67.15,0.017,1.14155
340583690,2026-06-08T17:50:42.693445+00:00,sell,67.14,0.017,1.14138
340583693,2026-06-08T17:50:42.905949+00:00,buy,67.13,0.06922023,4.64675404
340583694,2026-06-08T17:50:44.015840+00:00,sell,67.14,1.68214477,112.93919986
340583695,2026-06-08T17:50:44.943753+00:00,sell,67.14,4.23824397,284.55570015
340583696,2026-06-08T17:50:45.986464+00:00,sell,67.15,5.06589812,340.17505876
340583697,2026-06-08T17:50:46.103494+00:00,buy,67.14,34.875,2341.5075
340583698,2026-06-08T17:50:46.115691+00:00,buy,67.14,10.08698896,677.24043877
340583699,2026-06-08T17:50:49.879661+00:00,sell,67.16,0.22,14.7752
340583700,2026-06-08T17:50:51.892619+00:00,sell,67.15,2.82507521,189.70380035
340583701,2026-06-08T17:50:52.107896+00:00,sell,67.15,0.46,30.889
340583702,2026-06-08T17:50:52.718245+00:00,sell,67.16,0.017,1.14172
340583703,2026-06-08T17:50:52.781994+00:00,sell,67.17,0.017,1.14189
340583706,2026-06-08T17:50:53.542928+00:00,sell,67.18,7.44528117,500.173989
340583705,2026-06-08T17:50:53.542928+00:00,sell,67.18,0.017,1.14206
340583704,2026-06-08T17:50:53.542928+00:00,sell,67.18,0.18005415,12.0960378
340583707,2026-06-08T17:50:53.546283+00:00,buy,67.18,2.36374012,158.79606126
340583709,2026-06-08T17:50:53.602829+00:00,sell,67.19,2.443088,164.15108272
340583708,2026-06-08T17:50:53.602829+00:00,sell,67.19,0.017,1.14223
340583710,2026-06-08T17:50:54.379488+00:00,sell,67.19,7.44158356,499.9999994
340583711,2026-06-08T17:50:54.382885+00:00,buy,67.19,2.56449188,172.30820942
340583712,2026-06-08T17:50:54.384293+00:00,buy,67.19,2.56449188,172.30820942
340583713,2026-06-08T17:50:54.385573+00:00,buy,67.19,7.44158356,499.9999994
340583714,2026-06-08T17:50:54.391713+00:00,buy,67.19,10.00607544,672.30820881
340583715,2026-06-08T17:50:54.402502+00:00,buy,67.19,10.00607544,672.30820881
340583716,2026-06-08T17:50:54.412238+00:00,buy,67.19,10.00607544,672.30820881
340583717,2026-06-08T17:50:54.418774+00:00,buy,67.19,10.00607544,672.30820881
340583718,2026-06-08T17:50:54.437470+00:00,buy,67.19,10.00607544,672.30820881
