event_type,block_number,block_timestamp_utc,tx_hash,log_index,reserve_or_debt_asset,collateral_asset,user,on_behalf_of_or_repayer,liquidator,amount_crv,collateral_amount_usdc,borrow_rate_mode,receive_a_token
LiquidationCall,16027099,2022-11-22T17:41:47Z,0x12a934177c8df5d600d4b9b9fd92799488eb9d9b700dbf65791340c174545715,247,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc37704a457b1ee87eb657cae584a34961e86acac,500000,368143.063035,,false
LiquidationCall,16027100,2022-11-22T17:41:59Z,0x662cbb38ac719713337907a012b4b7e1934b32c5bfd61a1466461c8769bcce24,32,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,47621.911227426872739257,35063.352533,,false
LiquidationCall,16027100,2022-11-22T17:41:59Z,0xbb4333444b7d5d3880b71a1b01d51f40abc17d391586bedb3d18a2d39010c9d1,75,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,58461.805612239083277382,43044.616377,,false
LiquidationCall,16027101,2022-11-22T17:42:11Z,0x1c15ff475f9438ba222803baaeb92898960f92b41c3351978aeb08a0602f1784,22,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,257797.743905498928549258,189812.90217,,false
LiquidationCall,16027102,2022-11-22T17:42:23Z,0xcc4f2630274fb1f90331c05037ebd0c53afc2f07e5530238f85c77616f72d537,19,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,257268.371125908762048722,189423.132337,,false
LiquidationCall,16027103,2022-11-22T17:42:35Z,0x0a27cd238cc90de89c748692c515da8462d37a75b5a2e5709d2ddd04a69ccaf4,72,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,149672.471354089182118626,110201.764112,,false
LiquidationCall,16027103,2022-11-22T17:42:35Z,0x0b603de4acc22e4d14d081fec2b6e87a34f8426ff98ccda61c3d8491bb34205b,248,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc37704a457b1ee87eb657cae584a34961e86acac,500000,368143.063035,,false
LiquidationCall,16027104,2022-11-22T17:42:47Z,0x78d27455b67faae5e66804f130935ab543f9f2c454f878063006a7700f3d966b,16,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,215821.116359086532249233,158906.093688,,false
LiquidationCall,16027105,2022-11-22T17:42:59Z,0x2931eed33dcb07d6f08f6d4fed29df3ee63d3f18053ba0685a3999717648d476,22,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,41568.276713688676829981,30606.145429,,false
LiquidationCall,16027105,2022-11-22T17:42:59Z,0xdddd5f7f0e48041e23579781072f0269ed6738b73559402d42fa92630c6980a4,45,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,31132.185285704979224504,22922.1961,,false
LiquidationCall,16027106,2022-11-22T17:43:11Z,0xb1509ee793525d620867d658132d26cd1afd19c5d202886163db6bba01dd2e58,16,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,200740.946473742056138298,147802.773823,,false
LiquidationCall,16027106,2022-11-22T17:43:11Z,0x715612ff5eceb1fb10ed2149a16b471c421840ab48b145f2931d55f341001aca,35,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,41568.276713688676829981,30606.145429,,false
LiquidationCall,16027110,2022-11-22T17:43:59Z,0x4c9c82e8370e82c2eadeffc327446ec92b570efbd34d06eabbabde0deebbb8c5,87,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,132939.507601881546352678,97881.515054,,false
LiquidationCall,16027111,2022-11-22T17:44:11Z,0xb5f6131a0cade27a814222c8586e053533b0d47a1e2504be311e8e720a603e47,19,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,170212.734264784072100707,125325.274719,,false
LiquidationCall,16027112,2022-11-22T17:44:23Z,0x9c20f42b9e6c841b99717a73453dfc9ea7feb3f116bcc7aa4e0061054027be70,15,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,63249.620742410702836022,46569.818231,,false
LiquidationCall,16027112,2022-11-22T17:44:23Z,0x0a1d6f749a3591a84593962f09d556d489b087f2669c384a8bfb3b77caecbbee,100,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,59466.345455261246597108,43784.245126,,false
LiquidationCall,16027113,2022-11-22T17:44:35Z,0xd73dbdfcca6947e042b5a526386b1b2542d674f96ed9b8b50a1aef065adadb18,22,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,261322.367845376278905896,192408.033876,,false
LiquidationCall,16027114,2022-11-22T17:44:47Z,0x59875bd3c3cfdd7ddc771f714279e09c90b72aef0529065ea33a16706d6033b3,28,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,43527.243768788232514415,32048.505693,,false
LiquidationCall,16027115,2022-11-22T17:44:59Z,0xb37e4028fbc243e2e9ab8994c19cd4461b5a2a6d13ec20945bfdc74838593afc,16,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,220402.208500014947545842,162279.088274,,false
LiquidationCall,16027115,2022-11-22T17:44:59Z,0x350db7e613721ce7c838a57c9b46d73bee617c745be4d3902cfad326d5aa1564,38,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x45cb6131d548344c7f150d958026fe0923ea86e4,350000.00000000002097152,257700.144125,,false
LiquidationCall,16027117,2022-11-22T17:45:35Z,0xca644b38a62dea0a95c9d3902d58c63d3efdb67466667ed4f3600c40dcafc3c1,48,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,474656.772938869977668549,349483.19656,,false
LiquidationCall,16027118,2022-11-22T17:45:47Z,0x5468dad72e7d755db0e66abdf3c520ff16eace705c49597949f69245022409d7,15,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,103522.662680493679338456,76222.300265,,false
LiquidationCall,16027119,2022-11-22T17:45:59Z,0x4d1c0b2ab2e02bd03293062779a6267b0374fb2414c3e979e7aa3b82de4a3a95,16,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,180209.048379185017910171,132685.422114,,false
LiquidationCall,16027120,2022-11-22T17:46:11Z,0x61166af52e64438ddcd93594cb1dc0f97a4c997dee5af63bb931221debbea8b0,104,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,77467.245527517549979304,57038.058106,,false
LiquidationCall,16027121,2022-11-22T17:46:23Z,0xb3817f8f70c7c4a2557a7f51d5d9143e6739e2acfea5208050869bef759e37ae,16,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,222324.005936000552578038,163694.081063,,false
LiquidationCall,16027122,2022-11-22T17:46:35Z,0x26f7305dd02326987714e3136aa5e96000860544eb760172e01ca01f2b3b6777,165,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc37704a457b1ee87eb657cae584a34961e86acac,500000,368143.063035,,false
LiquidationCall,16027122,2022-11-22T17:46:35Z,0xab205caceb928cae0bc64a66f02abe5834da8460ae4b1d5a6d9a733ba556b951,177,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xdfd3bd446f1b7fd96dc995126ee845af0b1254cd,14000,10308.005765,,false
LiquidationCall,16027123,2022-11-22T17:46:47Z,0xdae477b8d3f7b26cc84bf66780aecfc94e22c05f23a2359ec965785b809be0b9,16,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,111045.435647889516639763,81761.213631,,false
LiquidationCall,16027123,2022-11-22T17:46:47Z,0x0e9dbb2a8601a239bae71d23df544d9cf31e159dfe37989d059eb1bad5679ba6,44,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,15376.859719944671287045,11321.768474,,false
LiquidationCall,16027124,2022-11-22T17:46:59Z,0xf86a45a09bc6f521a932edd24424c91a92d075422fc1c8befb1582651976c16f,19,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,304418.125463788120076117,224138.842303,,false
LiquidationCall,16027125,2022-11-22T17:47:11Z,0xf6887688b290f2888d8b15967434cb12dda4a615c48cdf963e0c1a14d38dfa84,39,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,186095.914730211861679597,137019.840134,,false
LiquidationCall,16027126,2022-11-22T17:47:23Z,0x37b8bd3184ca5b9008806cb2a01f418f750551de346d20efb42dbfff8fae77b1,16,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,231695.854431701249778438,170594.443086,,false
LiquidationCall,16027126,2022-11-22T17:47:23Z,0x9370b94f0c4f4c539217394d45fef4f1c3173b2b689fc282c185dc20d10ac559,111,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x45cb6131d548344c7f150d958026fe0923ea86e4,400599.999999999993708544,294956.222104,,false
LiquidationCall,16027127,2022-11-22T17:47:35Z,0x4447f81d5f0fe7821f546e9130e6016ec2d908a95395d88e5792a64f59f21105,19,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,249076.754198576820887044,183391.758443,,false
LiquidationCall,16027127,2022-11-22T17:47:35Z,0x3487b6fefffc06f690ffafc584d49445d5dfe16e9acad62fb9d8143ac57e64e0,37,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,104193.020948334220861211,76715.875757,,false
LiquidationCall,16027128,2022-11-22T17:47:47Z,0x7229b0e4b2a5c19134e1f5271dacab66f7c6d54a7820737581cb6cc1066e0259,23,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,322235.726908430526333958,237257.695047,,false
LiquidationCall,16027129,2022-11-22T17:47:59Z,0x230c40b48a20cd9ba5ea52f26603fac8cbfc98415615c8175a505714ae6a7300,27,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1700000,1251686.414322,,true
LiquidationCall,16027129,2022-11-22T17:47:59Z,0x29bcc0ced0e7f7d55102f90154e7e839a6c95293256e37523277a1e63208321f,59,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,213698.391556423409473107,157343.160866,,false
LiquidationCall,16027129,2022-11-22T17:47:59Z,0xdba09b24ae321242b1de362cd8138da7f8d380ebe072a589cb938e8f972d4b65,130,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xe3b9ed955bf1c8c520bb9420abac6e62bb110b29,68549.150623199870347428,50471.788557,,false
LiquidationCall,16027130,2022-11-22T17:48:11Z,0x4261ae0383f59a56a9890bf8ef156484a7b63efffc732a9a9f6fd13042a99b0a,16,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,168761.360536291131327445,124256.648379,,false
LiquidationCall,16027130,2022-11-22T17:48:11Z,0x9e58543c35d14d23bf3aecfd690cde926b42457f347699618b3a5c89ec5de2b5,215,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc37704a457b1ee87eb657cae584a34961e86acac,500000,368143.063035,,false
LiquidationCall,16027132,2022-11-22T17:48:35Z,0xf5fc8cbd3e313e4427d664e1aef3df4433c373d32267a86c841308ef376e9b7c,16,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,157737.44660281173046952,116139.893495,,false
LiquidationCall,16027132,2022-11-22T17:48:35Z,0x838ca25132b09cba6ccd262846e6d46ce5867b6dd823ee84133d1f8ce02b07ec,40,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,44831.752635214155387545,33008.997472,,false
LiquidationCall,16027133,2022-11-22T17:48:47Z,0x416624164a0841d78c9321c047f8969438a72608a01a437f5ecee80874005d4b,62,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,166289.665663843239148448,122436.773737,,false
LiquidationCall,16027133,2022-11-22T17:48:47Z,0xfdfa300aad7fc388d8f3980ec0820ae8c6b1aafa4780417634ecc033b41e18df,82,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,150918.113984390886760067,111118.913499,,false
LiquidationCall,16027134,2022-11-22T17:48:59Z,0xec02aeee25d298d9628b5a64fb9d7a2972cd95f8bbe5a8d6b279da7aad97106a,16,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,223902.342022093953296701,164856.188025,,false
LiquidationCall,16027135,2022-11-22T17:49:11Z,0xb66227dc30d2ae69814c95b79d1bac9919bbc71f61a974f49eafbeea840c8339,15,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,60956.553602069185599601,44881.46471,,false
