datetime,block,tx_hash,tx_index,log_index,token,direction,counterparty,amount,amount_raw
2022-11-22T11:10:35.000Z,16025164,0xf09258aeead81f1fefc2e37a9e10ee9facf445115f3dc0466123fda41fb4733c,13,35,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,40982.393064,40982393064
2022-11-22T11:10:35.000Z,16025164,0xf09258aeead81f1fefc2e37a9e10ee9facf445115f3dc0466123fda41fb4733c,13,36,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,98752.754371,98752754371084337349397
2022-11-22T11:10:47.000Z,16025165,0xb8834ded08513a025fd8fbc3ac7c501f0c8c012eb0c6621121f9fd8add9dad98,5,14,USDC,to_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,3344.699262,3344699262
2022-11-22T11:10:47.000Z,16025165,0xb8834ded08513a025fd8fbc3ac7c501f0c8c012eb0c6621121f9fd8add9dad98,5,15,CRV,from_user,0x58dc5a51fe44589beb22e8ce67720b5bc5378009,8059.516293,8059516293975903614457
2022-11-22T11:10:47.000Z,16025165,0xb007a882ac40846bba491307c68dd481c0ab44fd3bcf2f4045754f398a193f06,20,78,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,3346.226671,3346226671
2022-11-22T11:10:47.000Z,16025165,0xb007a882ac40846bba491307c68dd481c0ab44fd3bcf2f4045754f398a193f06,20,79,CRV,from_user,0x58dc5a51fe44589beb22e8ce67720b5bc5378009,8063.196797,8063196797590361445783
2022-11-22T11:10:47.000Z,16025165,0xdcea6c3f49da1f063eb8e48b1022c99751c35c12c1bb9b47859212038c503f17,35,105,USDC,to_user,0x00000007f7a9056880d057f611e80c419f9b20c8,1183.0265,1183026500
2022-11-22T11:10:47.000Z,16025165,0xdcea6c3f49da1f063eb8e48b1022c99751c35c12c1bb9b47859212038c503f17,35,106,CRV,from_user,0x00000007f7a9056880d057f611e80c419f9b20c8,2850.666265,2850666265060240963855
2022-11-22T11:10:47.000Z,16025165,0x2c047ea093ae0577cd9f4e51573b50d3593f93b0c1524e67d245fdea25accaaa,127,285,USDC,from_user,0xbcca60bb61934080951369a648fb03df4f96263c,3627771.8533,3627771853300
2022-11-22T11:10:59.000Z,16025166,0x5da8a0d6f0d1fcc5d72c55c1b7feceeeb0d424c0d3a9fe2a9643def1d6c2afcf,0,2,USDC,to_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,6716.379888,6716379888
2022-11-22T11:10:59.000Z,16025166,0x5da8a0d6f0d1fcc5d72c55c1b7feceeeb0d424c0d3a9fe2a9643def1d6c2afcf,0,3,CRV,from_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,16184.047922,16184047922891566265060
2022-11-22T11:12:11.000Z,16025172,0x95c2f5164f5e17f95cd75fbb209b9aa66f52d00261d64f1e8ec8efe7b0cec2da,131,304,CRV,to_user,0x8dae6cb04688c62d939ed9b68d32bc62e49970b1,5000000,5000000000000000000000000
2022-11-22T11:19:23.000Z,16025206,0x3bad26dac3c13f7f8bcbae4f45a61bd25f1ea589aa333032a5095558cf1571fc,132,255,USDC,to_user,0x55fe002aeff02f77364de339a1292923a15844b8,5500000,5500000000000
2022-11-22T11:21:23.000Z,16025216,0x2a233befbe3cd260228f21ede784a43e654d93bf59ffdf28215eeb500ded399d,107,182,USDC,from_user,0xbcca60bb61934080951369a648fb03df4f96263c,5980308.7744,5980308774400
2022-11-22T11:22:23.000Z,16025221,0x778dd2a4e16517a66bb4316f0e9c464c60ff4b46100a5cadda36e0c32e3f4028,0,2,USDC,to_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,96013.104332,96013104332
2022-11-22T11:22:23.000Z,16025221,0x778dd2a4e16517a66bb4316f0e9c464c60ff4b46100a5cadda36e0c32e3f4028,0,3,CRV,from_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,223286.289144,223286289144186046511627
2022-11-22T11:22:23.000Z,16025221,0xd5167275ed0a456f2728c5003c9651fd00269058db15ee61d2995bba0b13c9da,8,44,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,3135.668841,3135668841
2022-11-22T11:22:23.000Z,16025221,0xd5167275ed0a456f2728c5003c9651fd00269058db15ee61d2995bba0b13c9da,8,45,CRV,from_user,0x58dc5a51fe44589beb22e8ce67720b5bc5378009,7292.253118,7292253118604651162790
2022-11-22T11:22:35.000Z,16025222,0x2909500af6bf12fba96e3ba4e1323144e4e7bdafb25f1f1e73a1df0472a48e30,1,86,USDC,to_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,22631.622451,22631622451
2022-11-22T11:22:35.000Z,16025222,0x2909500af6bf12fba96e3ba4e1323144e4e7bdafb25f1f1e73a1df0472a48e30,1,87,CRV,from_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,52631.680118,52631680118604651162790
2022-11-22T11:22:59.000Z,16025224,0xeed0373bb1eb82d5f956c616461796f7e5b6c8ad87c71afd8920e9cfa6326471,110,223,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,21078.525827,21078525827
2022-11-22T11:22:59.000Z,16025224,0xeed0373bb1eb82d5f956c616461796f7e5b6c8ad87c71afd8920e9cfa6326471,110,224,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,49019.827504,49019827504651162790697
2022-11-22T11:22:59.000Z,16025224,0xc215cde89a8d8e0239a9f5569a6e3a665c9dd6f1753f049c669057edbe242c89,115,257,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,21084.870665,21084870665
2022-11-22T11:22:59.000Z,16025224,0xc215cde89a8d8e0239a9f5569a6e3a665c9dd6f1753f049c669057edbe242c89,115,258,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,49034.582941,49034582941860465116279
2022-11-22T11:23:23.000Z,16025226,0x77fcab38ed66ce1b665e0be6c94bba4a2c73445a11237a3b9d4c55f3b901cb18,1,8,USDC,to_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,21078.525827,21078525827
2022-11-22T11:23:23.000Z,16025226,0x77fcab38ed66ce1b665e0be6c94bba4a2c73445a11237a3b9d4c55f3b901cb18,1,9,CRV,from_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,49019.827504,49019827504651162790697
2022-11-22T11:24:11.000Z,16025230,0x34fe946258c5977be8eceaef7eff2f61b594c25d9b929b8218493fe7d662961c,12,66,USDC,to_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,25925.481019,25925481019
2022-11-22T11:24:11.000Z,16025230,0x34fe946258c5977be8eceaef7eff2f61b594c25d9b929b8218493fe7d662961c,12,67,CRV,from_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,60573.553782,60573553782710280373831
2022-11-22T11:25:11.000Z,16025235,0x66e9289f13de180972bf6326759cfae2dad1d2640e85c0e9702cc67673fe4486,94,190,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,47485.804821,47485804821
2022-11-22T11:25:11.000Z,16025235,0x66e9289f13de180972bf6326759cfae2dad1d2640e85c0e9702cc67673fe4486,94,191,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,110948.142105,110948142105140186915887
2022-11-22T11:25:47.000Z,16025238,0xb79e2045b283d6ebb1e92a3985d6961fb3765b76e2ff513ce3ea5ed009a5abfb,93,179,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,58219.874137,58219874137
2022-11-22T11:25:47.000Z,16025238,0xb79e2045b283d6ebb1e92a3985d6961fb3765b76e2ff513ce3ea5ed009a5abfb,93,180,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,136027.74331,136027743310747663551401
2022-11-22T11:25:59.000Z,16025239,0xd89b6a3b00c7d7265abf67481642320b47fb654edc5ebf29786d482be2f56150,2,101,USDC,to_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,2977.896467,2977896467
2022-11-22T11:25:59.000Z,16025239,0xd89b6a3b00c7d7265abf67481642320b47fb654edc5ebf29786d482be2f56150,2,102,CRV,from_user,0x58dc5a51fe44589beb22e8ce67720b5bc5378009,6957.702025,6957702025700934579439
2022-11-22T11:27:11.000Z,16025245,0xbcad3ceffec6a9e131c7a18a423e0d6921372fecbaf35c19972e0724034fb1df,0,7,USDC,to_user,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,27770.993528,27770993528
2022-11-22T11:27:11.000Z,16025245,0xbcad3ceffec6a9e131c7a18a423e0d6921372fecbaf35c19972e0724034fb1df,0,8,CRV,from_user,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,64885.498897,64885498897196261682242
2022-11-22T11:27:23.000Z,16025246,0xe69760bc99a93af911f3f95b6b5b9532d3b8aa5b7a48621839d523b5969e0de1,7,3,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,26216.256512,26216256512
2022-11-22T11:27:23.000Z,16025246,0xe69760bc99a93af911f3f95b6b5b9532d3b8aa5b7a48621839d523b5969e0de1,7,4,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,61252.935775,61252935775700934579439
2022-11-22T11:27:35.000Z,16025247,0xb017f500c5078f1387e17bb2c66355f18ea00190fbeb6d017e85610323720f20,3,0,CRV,from_user,0x1111111254fb6c44bac0bed2854e76f90643097d,413.557391,413557391304347826086
2022-11-22T11:27:35.000Z,16025247,0xb017f500c5078f1387e17bb2c66355f18ea00190fbeb6d017e85610323720f20,3,3,USDC,to_user,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,4109.10624,4109106240
2022-11-22T11:27:35.000Z,16025247,0xb017f500c5078f1387e17bb2c66355f18ea00190fbeb6d017e85610323720f20,3,4,CRV,from_user,0x1111111254fb6c44bac0bed2854e76f90643097d,9600.715514,9600715514018691588785
2022-11-22T11:27:35.000Z,16025247,0xb017f500c5078f1387e17bb2c66355f18ea00190fbeb6d017e85610323720f20,3,15,USDC,to_user,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,171.21276,171212760
2022-11-22T11:28:23.000Z,16025251,0xf242c158d28020619056c0266de61ad3039f63d65f04c30b4f76c5036b89ea60,68,122,USDC,to_user,0xc37704a457b1ee87eb657cae584a34961e86acac,222221.999995,222221999995
2022-11-22T11:28:23.000Z,16025251,0xf242c158d28020619056c0266de61ad3039f63d65f04c30b4f76c5036b89ea60,68,123,CRV,from_user,0xc37704a457b1ee87eb657cae584a34961e86acac,519210.280361,519210280361649123665812
2022-11-22T11:29:11.000Z,16025255,0x9047caa899e2caed46c1409c914387d996bd44af3b901838a683c50f553e696a,0,2,USDC,to_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,25936.363659,25936363659
2022-11-22T11:29:11.000Z,16025255,0x9047caa899e2caed46c1409c914387d996bd44af3b901838a683c50f553e696a,0,3,CRV,from_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,60598.980511,60598980511682242990654
2022-11-22T11:29:23.000Z,16025256,0x3b63260505c75d8b2eaea10ee492094c265bf53feaad57d8cc70bc64de999650,3,30,USDC,to_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,5251.503904,5251503904
2022-11-22T11:29:23.000Z,16025256,0x3b63260505c75d8b2eaea10ee492094c265bf53feaad57d8cc70bc64de999650,3,31,CRV,from_user,0x58dc5a51fe44589beb22e8ce67720b5bc5378009,12269.868934,12269868934579439252336
2022-11-22T11:29:23.000Z,16025256,0xad7b2af01a89f684200244750d2c91baf55320df06f7c2f95ff68d1400f072c9,8,33,CRV,from_user,0x3b17056cc4439c61cea41fe1c9f517af75a978f7,300000,300000000000000000000000
2022-11-22T11:29:23.000Z,16025256,0xad7b2af01a89f684200244750d2c91baf55320df06f7c2f95ff68d1400f072c9,8,65,USDC,to_user,0x1111111254eeb25477b68fb85ed929f73a960582,128549.267228,128549267228
2022-11-22T11:29:23.000Z,16025256,0x37278e2a01618637a71011ad7d2b9573bc67f3a0b5e33f56229858bb8308b6bd,119,293,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,100309.375691,100309375691
2022-11-22T11:29:23.000Z,16025256,0x37278e2a01618637a71011ad7d2b9573bc67f3a0b5e33f56229858bb8308b6bd,119,294,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,234367.700212,234367700212616822429906
2022-11-22T11:29:35.000Z,16025257,0xa734422f41174de26557cb0a1bfa24cfd9993abdce626ce12dbbc758cd696878,4,7,USDC,to_user,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,10144.366719,10144366719
2022-11-22T11:29:35.000Z,16025257,0xa734422f41174de26557cb0a1bfa24cfd9993abdce626ce12dbbc758cd696878,4,8,CRV,from_user,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,23701.791399,23701791399532710280373
2022-11-22T11:30:47.000Z,16025263,0x7b6ff591ccb589c5947c28010b00b6cb830b5e080785b347cd68050ad86f441e,0,7,USDC,to_user,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,33745.982007,33745982007
2022-11-22T11:30:47.000Z,16025263,0x7b6ff591ccb589c5947c28010b00b6cb830b5e080785b347cd68050ad86f441e,0,8,CRV,from_user,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,78845.752352,78845752352803738317757
2022-11-22T11:30:59.000Z,16025264,0x8bddd3e1b288aea54d063c1242cc5145b93a49357896a67f44bfa5d4f23399a4,0,12,USDC,to_user,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,108547.90819,108547908190
2022-11-22T11:30:59.000Z,16025264,0x8bddd3e1b288aea54d063c1242cc5145b93a49357896a67f44bfa5d4f23399a4,0,13,CRV,from_user,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,253616.60792,253616607920560747663551
2022-11-22T11:30:59.000Z,16025264,0x45add2090cee2a5331da3bca64f5b343361c5094f2b779fa2faca1fcf6a8405b,2,13,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,22285.854392,22285854392
2022-11-22T11:30:59.000Z,16025264,0x45add2090cee2a5331da3bca64f5b343361c5094f2b779fa2faca1fcf6a8405b,2,14,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,52069.753252,52069753252336448598130
2022-11-22T11:31:23.000Z,16025266,0x334e3f806858a04ec33e149edd87f1b1471503fc33ef6ea6bd17c29bd5b6aea3,130,294,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,71538.633562,71538633562
2022-11-22T11:31:23.000Z,16025266,0x334e3f806858a04ec33e149edd87f1b1471503fc33ef6ea6bd17c29bd5b6aea3,130,295,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,167146.340098,167146340098130841121495
2022-11-22T11:31:47.000Z,16025268,0x7e0de604c550193b90e3c55f669fa44db0675a440f478f97e7952efb646aee64,4,3,USDC,to_user,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,27678.681784,27678681784
2022-11-22T11:31:47.000Z,16025268,0x7e0de604c550193b90e3c55f669fa44db0675a440f478f97e7952efb646aee64,4,4,CRV,from_user,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,64669.817252,64669817252336448598130
2022-11-22T11:31:59.000Z,16025269,0xd49c34e3276026e627f9918ea70e41cc20460e119c2e1b8897dfeec48335cba2,68,101,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,52355.414062,52355414062
2022-11-22T11:31:59.000Z,16025269,0xd49c34e3276026e627f9918ea70e41cc20460e119c2e1b8897dfeec48335cba2,68,102,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,122325.733789,122325733789719626168224
2022-11-22T11:32:47.000Z,16025273,0x068f6443935309a0bfa10799ddf7c865636a9409f4b2283ab7411aab2b43d081,3,63,USDC,to_user,0x00000007f7a9056880d057f611e80c419f9b20c8,499883.204859,499883204859
2022-11-22T11:32:47.000Z,16025273,0x068f6443935309a0bfa10799ddf7c865636a9409f4b2283ab7411aab2b43d081,3,64,CRV,from_user,0x00000007f7a9056880d057f611e80c419f9b20c8,1167951.413221,1167951413221210000000000
2022-11-22T11:32:47.000Z,16025273,0x2b4dbbd6ddce5d38837a453380dfb96893e8f8befd1ad895d01cd59a18594a21,124,268,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,76953.98716,76953987160
2022-11-22T11:32:47.000Z,16025273,0x2b4dbbd6ddce5d38837a453380dfb96893e8f8befd1ad895d01cd59a18594a21,124,269,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,179799.03542,179799035420560747663551
2022-11-22T11:33:23.000Z,16025276,0x2485793e4fb2f5cc468da01f85dc7223bcd6347868f6694cbe532c3d9f534c13,105,235,USDC,to_user,0xc37704a457b1ee87eb657cae584a34961e86acac,222222,222222000000
2022-11-22T11:33:23.000Z,16025276,0x2485793e4fb2f5cc468da01f85dc7223bcd6347868f6694cbe532c3d9f534c13,105,236,CRV,from_user,0xc37704a457b1ee87eb657cae584a34961e86acac,519210.280373,519210280373831775700934
2022-11-22T11:33:23.000Z,16025276,0xbf1f02cd2f1e474510076cac791275a4b6fc28cfcc12250968816451c9fb43b7,125,318,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,33447.268287,33447268287
2022-11-22T11:33:23.000Z,16025276,0xbf1f02cd2f1e474510076cac791275a4b6fc28cfcc12250968816451c9fb43b7,125,319,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,78147.8231,78147823100467289719626
2022-11-22T11:33:47.000Z,16025278,0x10a4b72ee2420c3ff4a8011132486d3c25a5cf89fadf0a78ee95da5e83ee08ac,102,174,USDC,from_user,0xbcca60bb61934080951369a648fb03df4f96263c,1763301.48668,1763301486680
2022-11-22T11:34:11.000Z,16025280,0xf0a37bdb1b7cf15ff004c9ec2a080ffcd6c8e84993a760e1394c18594899ec39,6,57,USDC,to_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,6757.579507,6757579507
2022-11-22T11:34:11.000Z,16025280,0xf0a37bdb1b7cf15ff004c9ec2a080ffcd6c8e84993a760e1394c18594899ec39,6,58,CRV,from_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,15788.737165,15788737165887850467289
2022-11-22T11:34:35.000Z,16025282,0xa4bde8cf87f6e65b8b49e45eeedc86d69a8332affa677a22dced72734f12d301,115,329,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,47449.347006,47449347006
2022-11-22T11:34:35.000Z,16025282,0xa4bde8cf87f6e65b8b49e45eeedc86d69a8332affa677a22dced72734f12d301,115,330,CRV,from_user,0xc563c201fd129d0851ad03759f260c210c02780b,110347.318618,110347318618604651162790
2022-11-22T11:36:59.000Z,16025294,0x9fba3f8333c824659cec8d2efd8a8692daede04434698e382e4e3cf2c5668410,108,284,USDC,to_user,0xc563c201fd129d0851ad03759f260c210c02780b,4462.18962,4462189620
2022-11-22T11:36:59.000Z,16025294,0x9fba3f8333c824659cec8d2efd8a8692daede04434698e382e4e3cf2c5668410,108,285,CRV,from_user,0x58dc5a51fe44589beb22e8ce67720b5bc5378009,10377.185162,10377185162790697674418
2022-11-22T11:37:11.000Z,16025295,0x7833967839bc53012e241b2e24c331e13b02775a41f67ca43f43e102366da99d,0,2,USDC,to_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,61562.757287,61562757287
2022-11-22T11:37:11.000Z,16025295,0x7833967839bc53012e241b2e24c331e13b02775a41f67ca43f43e102366da99d,0,3,CRV,from_user,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,143169.202993,143169202993023255813953
2022-11-22T11:38:11.000Z,16025300,0x4da66164d0d8ab216580d345efdc139258128a2153bdb4fb2db955c5a191f475,9,0,USDC,to_user,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,2416.163972,2416163972
2022-11-22T11:38:11.000Z,16025300,0x4da66164d0d8ab216580d345efdc139258128a2153bdb4fb2db955c5a191f475,9,1,CRV,from_user,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,5618.985981,5618985981395348837209
2022-11-22T11:53:47.000Z,16025376,0xb895eb5f8d72a967cc6c8f2d0ccb5214f0dd07392ce0d5a5b042825711ed6b5e,2,16,USDC,to_user,0xaf9642bc3b0daf66a8930d17b99865944df4d60b,125.223362,125223362
2022-11-22T11:53:47.000Z,16025376,0xb895eb5f8d72a967cc6c8f2d0ccb5214f0dd07392ce0d5a5b042825711ed6b5e,2,17,CRV,from_user,0xaf9642bc3b0daf66a8930d17b99865944df4d60b,291.217119,291217119121770610688
