datetime,block,tx_hash,tx_index,log_index,collateral_asset,debt_asset,user,debt_to_cover_crv,debt_to_cover_crv_raw,liquidated_collateral_usdc,liquidated_collateral_usdc_raw,liquidator,receive_atoken
2022-11-22T17:54:59.000Z,16027164,0x427b4cbd8a3ba8c17e3439c2f5f8c32ca68a925a0dab221fbcd91243ef72ab72,1,5,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,42882.09829,42882098290926899832051,32399.639675,32399639675,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,false
2022-11-22T17:55:11.000Z,16027165,0xc31448c7957fd2ade24fedb328160cbb0b7c9e73add2f64ca154a6f0948630f4,0,19,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,319292.028529,319292028529514232542623,241241.615684,241241615684,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false
2022-11-22T17:55:23.000Z,16027166,0x235fb29fd7c0012fa3573cfb0aa5dfcccd9294874a1fa9e04f3555ab63eb9602,0,16,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,198290.396611,198290396611050390386421,149818.634287,149818634287,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false
2022-11-22T17:55:23.000Z,16027166,0xe4910f8becae83bd3e58d85c2d105f8569b35ff45ac30bbf03fa4e31c422ec0d,1,11,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,80854.644949,80854644949335999639712,61089.859565,61089859565,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,false
2022-11-22T17:55:35.000Z,16027167,0xd4a8c521406664ce6704686a6e17ee6e017c42d8ff0d3abc2ba8dc3ea7d1b8e7,76,186,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,10000,10000000000000000000000,7555.516396,7555516396,0xdfd3bd446f1b7fd96dc995126ee845af0b1254cd,false
2022-11-22T17:55:47.000Z,16027168,0x28168ee7aac5d120bf0ee63a74e2b1be0d799724ed237f5b8329de79c6f60881,0,16,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,252988.760625,252988760625607773405946,191146.072905,191146072905,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false
2022-11-22T17:55:59.000Z,16027169,0x76c89686f5053d139594da0ea827e978c08a62a83315984224e11d07855778c1,0,19,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,339015.404296,339015404296220878612392,256143.644584,256143644584,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false
2022-11-22T17:55:59.000Z,16027169,0x8d4aa0ebcd63ec42f7d391369fd69e5122f2f664ac3220e6ed955cddaec2c696,3,27,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,819999.999999,819999999999999991611392,619552.344518,619552344518,0x45cb6131d548344c7f150d958026fe0923ea86e4,false
2022-11-22T17:55:59.000Z,16027169,0xfc9b354d614d049cb0b92d60e7d666bd6ebd69044ff5dda092a0903b8dbd0484,109,243,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,100,100000000000000000000,75.555163,75555163,0x0fe269d6d9e04ecc659b6e3d582a7f35ce419e0f,false
2022-11-22T17:56:23.000Z,16027171,0xea0b1038ed9b15a9914848c627c4d66146956b705dcc082d73224eb729ecd799,0,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,74456.575468,74456575468971328453852,56255.787678,56255787678,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false
2022-11-22T17:56:47.000Z,16027173,0x49f7c080272cecf7b0f4907f1a1e74a03f65fa7b332a5b5a832186a2275f98da,0,19,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,191952.696598,191952696598861006268689,145030.174651,145030174651,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false
2022-11-22T17:56:59.000Z,16027174,0x85d20985a8ddc8d30d3309eed0d4fd8bcbdeed6943b07cc7265f0c5cd96958ef,5,4,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,9052.874997,9052874997470277419876,6839.914547,6839914547,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,false
2022-11-22T17:56:59.000Z,16027174,0x5b57a4e5b867565d8695cdcc9cbbfc1f696fee2b83a1f9fe564a67bd5c785240,94,287,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,500000,500000000000000000000000,377775.819828,377775819828,0x95ecfcc073f1d768be35839dd27724a0aed78e60,false
2022-11-22T17:56:59.000Z,16027174,0xa24c5fb4e6cdb4f41e5188a3a226876550d2d7b2781c1aa11b1b9992d69d20e9,100,316,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,500000,500000000000000000000000,377775.819828,377775819828,0xc37704a457b1ee87eb657cae584a34961e86acac,false
